order_item_id,order_id,product_id,quantity,price
11878,3919,296,5,52.32
11879,3919,181,4,100.02
11880,3920,163,5,33.97
11881,3920,185,4,80.82
11882,3921,49,4,54.14
11883,3921,150,3,65.23
11884,3921,90,5,109.46
11885,3922,150,1,65.23
11886,3922,61,2,167.43
11887,3923,224,5,185.58
11888,3923,53,4,205.98
11889,3923,159,4,258.72
11890,3923,288,1,41.87
11891,3923,9,5,241.94
11892,3924,252,5,66.38
11893,3925,6,5,261.17
11894,3925,230,1,104.73
11895,3925,46,3,7.12
11896,3925,97,3,88.25
11897,3925,112,4,230.86
11898,3926,227,2,49.49
11899,3926,143,1,135.72
11900,3926,263,3,102.91
11901,3926,112,3,230.86
11902,3927,192,3,212.97
11903,3927,130,5,257.42
11904,3927,204,2,23.63
11905,3927,23,3,178.14
11906,3928,159,2,258.72
11907,3929,268,4,27.95
11908,3929,121,1,43.29
11909,3929,163,5,33.97
11910,3929,4,2,357.67
11911,3930,266,4,52.35
11912,3930,153,4,227.83
11913,3930,17,1,25.31
11914,3930,243,1,189.63
11915,3930,189,2,30.91
11916,3931,174,4,376.54
11917,3931,243,3,189.63
11918,3931,111,2,554.93
11919,3931,132,3,70.32
11920,3931,31,2,64.98
11921,3932,48,2,87.85
11922,3932,63,1,73.53
11923,3933,170,3,144.28
11924,3934,171,2,81.87
11925,3934,185,4,80.82
11926,3934,143,3,135.72
11927,3935,141,2,87.38
11928,3936,1,2,78.28
11929,3936,216,4,297.39
11930,3936,125,2,53.58
11931,3937,255,5,54.43
11932,3937,253,2,73.68
11933,3938,300,5,136.77
11934,3938,76,3,83.45
11935,3939,86,2,107.99
11936,3939,265,1,38.76
11937,3940,106,2,61.82
11938,3940,65,4,80.97
11939,3940,27,1,60.72
11940,3940,6,2,261.17
11941,3940,117,3,398.79
11942,3941,254,4,266.67
11943,3941,13,2,30.32
11944,3941,8,4,378.79
11945,3942,136,4,69.73
11946,3942,248,2,257.76
11947,3942,199,4,113.49
11948,3943,94,1,229.4
11949,3943,18,4,21.88
11950,3943,172,2,253.96
11951,3944,172,3,253.96
11952,3944,250,3,243.24
11953,3944,47,2,49.51
11954,3945,4,2,357.67
11955,3945,166,3,70.15
11956,3945,201,3,72.54
11957,3946,224,2,185.58
11958,3946,59,5,111.76
11959,3946,220,1,349.34
11960,3946,274,4,24.49
11961,3946,25,3,124.07
11962,3947,10,1,460.16
11963,3947,177,2,149.67
11964,3947,125,2,53.58
11965,3947,166,3,70.15
11966,3947,126,3,181.34
11967,3948,58,1,144.13
11968,3948,79,5,56.12
11969,3949,185,3,80.82
11970,3949,15,4,23.85
11971,3949,3,3,181.93
11972,3949,58,4,144.13
11973,3950,11,1,231.52
11974,3951,54,3,88.7
11975,3951,60,5,112.67
11976,3951,156,4,28.01
11977,3951,138,1,287.05
11978,3952,173,5,44.99
11979,3952,179,5,250.65
11980,3952,46,4,7.12
11981,3953,136,1,69.73
11982,3953,105,2,107.33
11983,3954,254,3,266.67
11984,3955,210,4,144.17
11985,3955,90,1,109.46
11986,3955,39,4,133.37
11987,3955,27,3,60.72
11988,3955,198,1,272.87
11989,3956,135,4,86.06
11990,3957,208,3,38.64
11991,3958,147,2,485.76
11992,3958,275,5,394.34
11993,3958,77,5,109.68
11994,3958,108,4,106.48
11995,3959,237,3,135.87
11996,3959,248,2,257.76
11997,3959,143,4,135.72
11998,3959,209,1,6.29
11999,3959,23,2,178.14
12000,3960,209,3,6.29
12001,3960,100,1,131.23
12002,3961,247,3,89.75
12003,3961,90,3,109.46
12004,3961,253,5,73.68
12005,3961,6,4,261.17
12006,3961,19,5,66.59
12007,3962,195,5,152.12
12008,3962,76,5,83.45
12009,3963,205,4,341.93
12010,3963,240,4,142.57
12011,3963,195,2,152.12
12012,3963,199,2,113.49
12013,3963,138,2,287.05
12014,3964,255,5,54.43
12015,3964,205,3,341.93
12016,3964,161,5,68.31
12017,3964,114,1,58.12
12018,3965,134,3,33.93
12019,3966,107,5,559.17
12020,3966,248,1,257.76
12021,3966,29,1,311.74
12022,3966,220,2,349.34
12023,3966,209,1,6.29
12024,3967,70,2,29.71
12025,3967,193,5,108.91
12026,3967,46,5,7.12
12027,3968,27,4,60.72
12028,3968,191,2,723.44
12029,3968,279,5,38.71
12030,3968,228,1,380.44
12031,3969,240,2,142.57
12032,3970,58,2,144.13
12033,3970,17,2,25.31
12034,3971,148,5,487.79
12035,3971,96,2,455.68
12036,3971,260,1,26.56
12037,3971,73,4,59.73
12038,3971,49,3,54.14
12039,3972,234,3,536.48
12040,3972,179,3,250.65
12041,3972,57,2,282.36
12042,3972,233,4,533.19
12043,3972,72,3,101.85
12044,3973,51,3,28.27
12045,3973,238,4,31.86
12046,3974,281,2,119.49
12047,3974,226,2,395.88
12048,3975,21,2,244.0
12049,3975,222,2,77.28
12050,3975,49,3,54.14
12051,3975,60,3,112.67
12052,3976,78,3,84.29
12053,3976,131,5,201.53
12054,3976,214,5,130.34
12055,3977,45,2,14.29
12056,3977,57,5,282.36
12057,3978,5,3,137.61
12058,3978,154,3,82.2
12059,3978,19,4,66.59
12060,3979,125,5,53.58
12061,3979,25,5,124.07
12062,3979,153,2,227.83
12063,3980,112,4,230.86
12064,3980,269,3,33.92
12065,3980,96,3,455.68
12066,3980,172,3,253.96
12067,3981,87,5,130.58
12068,3981,296,5,52.32
12069,3982,143,2,135.72
12070,3982,60,5,112.67
12071,3983,2,1,423.53
12072,3984,254,3,266.67
12073,3985,251,3,35.02
12074,3985,25,3,124.07
12075,3985,133,4,121.55
12076,3986,105,3,107.33
12077,3987,115,4,598.49
12078,3987,150,4,65.23
12079,3987,233,4,533.19
12080,3987,86,1,107.99
12081,3988,279,2,38.71
12082,3988,51,4,28.27
12083,3989,257,5,356.15
12084,3989,15,5,23.85
12085,3989,217,3,90.1
12086,3989,43,3,14.16
12087,3990,250,2,243.24
12088,3990,78,1,84.29
12089,3990,83,4,45.6
12090,3991,140,2,32.69
12091,3991,29,5,311.74
12092,3991,61,3,167.43
12093,3991,41,2,166.7
12094,3991,148,2,487.79
12095,3992,156,3,28.01
12096,3993,264,2,14.6
12097,3993,287,3,19.04
12098,3993,39,5,133.37
12099,3993,188,3,332.37
12100,3994,182,2,118.13
12101,3995,12,2,77.13
12102,3995,292,4,28.38
12103,3995,57,2,282.36
12104,3996,4,3,357.67
12105,3996,221,4,372.72
12106,3997,239,5,136.87
12107,3997,218,1,144.41
12108,3997,39,5,133.37
12109,3998,134,5,33.93
12110,3998,54,3,88.7
12111,3998,36,5,131.69
12112,3998,131,5,201.53
12113,3998,80,1,8.22
12114,3999,28,5,215.76
12115,4000,29,1,311.74
12116,4000,33,4,276.27
12117,4001,272,2,35.46
12118,4001,191,1,723.44
12119,4001,81,2,111.06
12120,4001,82,2,164.18
12121,4002,284,4,72.37
12122,4003,172,2,253.96
12123,4003,47,1,49.51
12124,4003,10,5,460.16
12125,4003,297,5,14.38
12126,4003,195,2,152.12
12127,4004,59,2,111.76
12128,4004,176,3,25.21
12129,4004,295,2,394.69
12130,4004,126,4,181.34
12131,4005,254,2,266.67
12132,4006,58,4,144.13
12133,4007,32,2,38.11
12134,4007,175,4,21.88
12135,4007,62,2,671.09
12136,4008,234,1,536.48
12137,4008,235,1,115.39
12138,4008,80,4,8.22
12139,4008,293,2,96.62
12140,4009,162,5,108.88
12141,4009,293,5,96.62
12142,4009,162,1,108.88
12143,4010,253,4,73.68
12144,4010,62,2,671.09
12145,4010,143,3,135.72
12146,4010,223,4,31.7
12147,4010,14,1,13.6
12148,4011,145,2,98.1
12149,4011,133,1,121.55
12150,4011,145,3,98.1
12151,4012,242,5,507.27
12152,4013,188,5,332.37
12153,4013,174,5,376.54
12154,4013,100,4,131.23
12155,4013,10,1,460.16
12156,4013,84,5,6.43
12157,4014,248,5,257.76
12158,4014,143,3,135.72
12159,4014,98,4,42.62
12160,4014,2,1,423.53
12161,4015,27,5,60.72
12162,4015,36,3,131.69
12163,4015,180,2,135.77
12164,4016,279,4,38.71
12165,4017,54,2,88.7
12166,4017,13,4,30.32
12167,4017,202,1,12.52
12168,4017,246,5,86.36
12169,4018,208,1,38.64
12170,4019,157,4,75.81
12171,4019,277,1,97.94
12172,4019,54,2,88.7
12173,4020,219,5,237.85
12174,4020,205,3,341.93
12175,4020,201,5,72.54
12176,4021,5,1,137.61
12177,4022,141,2,87.38
12178,4022,225,4,133.41
12179,4022,89,5,208.92
12180,4022,134,2,33.93
12181,4023,83,1,45.6
12182,4023,267,3,689.41
12183,4023,263,1,102.91
12184,4023,57,1,282.36
12185,4023,287,1,19.04
12186,4024,122,5,344.16
12187,4025,108,2,106.48
12188,4025,272,4,35.46
12189,4026,63,5,73.53
12190,4026,145,4,98.1
12191,4026,275,3,394.34
12192,4027,299,1,55.32
12193,4028,251,2,35.02
12194,4028,81,4,111.06
12195,4028,76,2,83.45
12196,4028,281,3,119.49
12197,4029,152,5,273.4
12198,4029,168,4,70.49
12199,4029,148,4,487.79
12200,4030,194,2,124.69
12201,4030,79,1,56.12
12202,4030,8,1,378.79
12203,4030,55,1,84.74
12204,4030,37,2,286.6
12205,4031,160,5,96.7
12206,4031,122,3,344.16
12207,4031,274,2,24.49
12208,4032,182,5,118.13
12209,4032,193,1,108.91
12210,4032,110,3,64.46
12211,4032,214,2,130.34
12212,4033,210,1,144.17
12213,4033,58,5,144.13
12214,4033,217,3,90.1
12215,4033,257,5,356.15
12216,4034,273,5,24.22
12217,4034,230,2,104.73
12218,4034,30,4,740.57
12219,4035,240,3,142.57
12220,4035,267,2,689.41
12221,4035,60,1,112.67
12222,4035,235,2,115.39
12223,4036,242,3,507.27
12224,4037,46,4,7.12
12225,4038,23,5,178.14
12226,4038,290,1,15.29
12227,4039,55,2,84.74
12228,4039,255,5,54.43
12229,4040,58,1,144.13
12230,4040,239,5,136.87
12231,4040,298,1,97.1
12232,4041,172,5,253.96
12233,4041,135,4,86.06
12234,4041,226,5,395.88
12235,4042,16,5,47.87
12236,4042,158,2,99.85
12237,4042,105,5,107.33
12238,4042,214,3,130.34
12239,4043,49,5,54.14
12240,4044,229,1,102.84
12241,4044,133,3,121.55
12242,4045,197,5,12.12
12243,4045,255,2,54.43
12244,4045,19,2,66.59
12245,4046,92,2,34.23
12246,4046,131,5,201.53
12247,4046,50,2,743.02
12248,4046,226,5,395.88
12249,4047,278,4,140.61
12250,4047,288,1,41.87
12251,4047,81,1,111.06
12252,4047,252,2,66.38
12253,4048,225,1,133.41
12254,4048,239,5,136.87
12255,4048,86,2,107.99
12256,4048,30,3,740.57
12257,4048,283,5,78.94
12258,4049,299,3,55.32
12259,4049,211,3,30.9
12260,4050,267,2,689.41
12261,4050,52,5,119.05
12262,4050,126,1,181.34
12263,4051,292,3,28.38
12264,4051,88,3,100.61
12265,4051,171,4,81.87
12266,4051,68,1,61.95
12267,4051,133,3,121.55
12268,4052,191,4,723.44
12269,4052,59,3,111.76
12270,4053,48,5,87.85
12271,4053,120,5,64.37
12272,4053,32,1,38.11
12273,4053,253,3,73.68
12274,4054,6,2,261.17
12275,4054,284,4,72.37
12276,4055,208,3,38.64
12277,4056,293,5,96.62
12278,4056,189,2,30.91
12279,4057,75,4,27.2
12280,4057,133,4,121.55
12281,4057,221,2,372.72
12282,4058,185,5,80.82
12283,4058,68,3,61.95
12284,4058,275,2,394.34
12285,4058,249,4,42.0
12286,4059,170,5,144.28
12287,4059,252,3,66.38
12288,4059,196,5,482.53
12289,4059,36,3,131.69
12290,4059,230,4,104.73
12291,4060,128,3,40.94
12292,4060,246,4,86.36
12293,4060,278,1,140.61
12294,4060,183,5,236.63
12295,4061,2,4,423.53
12296,4061,203,3,51.13
12297,4061,158,2,99.85
12298,4061,128,3,40.94
12299,4062,259,5,22.02
12300,4062,210,1,144.17
12301,4063,35,2,189.92
12302,4063,285,5,75.1
12303,4064,14,4,13.6
12304,4064,48,2,87.85
12305,4065,259,2,22.02
12306,4066,247,3,89.75
12307,4067,58,5,144.13
12308,4068,239,3,136.87
12309,4068,46,5,7.12
12310,4068,229,2,102.84
12311,4069,290,3,15.29
12312,4070,175,2,21.88
12313,4070,221,3,372.72
12314,4070,65,2,80.97
12315,4070,129,3,68.68
12316,4071,100,3,131.23
12317,4071,241,3,13.64
12318,4071,116,2,451.74
12319,4071,164,2,86.37
12320,4072,288,2,41.87
12321,4072,47,3,49.51
12322,4072,13,5,30.32
12323,4073,121,3,43.29
12324,4073,298,3,97.1
12325,4073,285,1,75.1
12326,4073,245,5,45.2
12327,4073,47,1,49.51
12328,4074,110,4,64.46
12329,4074,64,1,52.38
12330,4074,44,3,185.27
12331,4075,258,1,298.91
12332,4075,243,5,189.63
12333,4075,79,3,56.12
12334,4075,238,1,31.86
12335,4076,68,3,61.95
12336,4076,195,3,152.12
12337,4076,237,2,135.87
12338,4076,158,3,99.85
12339,4076,228,3,380.44
12340,4077,225,5,133.41
12341,4077,282,1,48.86
12342,4077,43,4,14.16
12343,4077,23,3,178.14
12344,4077,64,4,52.38
12345,4078,269,4,33.92
12346,4079,280,5,251.45
12347,4080,288,4,41.87
12348,4080,277,3,97.94
12349,4080,159,2,258.72
12350,4081,259,5,22.02
12351,4082,258,2,298.91
12352,4082,259,2,22.02
12353,4082,104,3,53.89
12354,4082,175,4,21.88
12355,4083,59,1,111.76
12356,4084,256,4,64.18
12357,4084,282,3,48.86
12358,4085,117,4,398.79
12359,4085,240,5,142.57
12360,4085,154,5,82.2
12361,4086,47,3,49.51
12362,4086,248,2,257.76
12363,4087,228,2,380.44
12364,4087,258,5,298.91
12365,4087,158,2,99.85
12366,4087,280,3,251.45
12367,4087,245,1,45.2
12368,4088,138,1,287.05
12369,4088,201,1,72.54
12370,4089,280,4,251.45
12371,4090,134,5,33.93
12372,4090,83,4,45.6
12373,4090,36,2,131.69
12374,4091,170,1,144.28
12375,4092,211,2,30.9
12376,4092,270,5,89.08
12377,4092,115,1,598.49
12378,4092,270,2,89.08
12379,4093,61,2,167.43
12380,4093,289,4,192.82
12381,4093,168,3,70.49
12382,4093,23,4,178.14
12383,4093,59,2,111.76
12384,4094,134,4,33.93
12385,4094,288,5,41.87
12386,4094,193,5,108.91
12387,4094,188,1,332.37
12388,4095,187,4,36.14
12389,4095,88,4,100.61
12390,4095,125,1,53.58
12391,4095,243,2,189.63
12392,4095,26,2,34.81
12393,4096,287,5,19.04
12394,4096,26,2,34.81
12395,4097,120,4,64.37
12396,4098,152,3,273.4
12397,4098,108,1,106.48
12398,4099,24,5,100.17
12399,4099,250,1,243.24
12400,4099,102,2,20.92
12401,4100,154,1,82.2
12402,4100,270,1,89.08
12403,4101,94,5,229.4
12404,4102,158,4,99.85
12405,4102,155,1,107.73
12406,4103,30,5,740.57
12407,4104,100,2,131.23
12408,4104,21,1,244.0
12409,4104,18,2,21.88
12410,4104,162,4,108.88
12411,4104,159,5,258.72
12412,4105,55,2,84.74
12413,4105,233,3,533.19
12414,4105,156,5,28.01
12415,4106,250,4,243.24
12416,4106,125,3,53.58
12417,4107,240,5,142.57
12418,4108,11,4,231.52
12419,4108,188,4,332.37
12420,4109,56,1,325.25
12421,4109,44,5,185.27
12422,4110,80,4,8.22
12423,4110,68,5,61.95
12424,4110,137,2,149.95
12425,4111,95,3,92.43
12426,4111,209,4,6.29
12427,4111,16,5,47.87
12428,4111,111,4,554.93
12429,4111,222,5,77.28
12430,4112,296,4,52.32
12431,4112,255,3,54.43
12432,4112,273,1,24.22
12433,4112,38,5,104.89
12434,4113,124,1,44.14
12435,4113,25,1,124.07
12436,4113,291,2,63.54
12437,4113,175,1,21.88
12438,4114,2,5,423.53
12439,4114,267,5,689.41
12440,4114,16,2,47.87
12441,4114,21,1,244.0
12442,4114,251,5,35.02
12443,4115,31,2,64.98
12444,4115,2,1,423.53
12445,4115,165,3,36.16
12446,4115,300,5,136.77
12447,4115,127,4,22.72
12448,4116,275,4,394.34
12449,4116,235,2,115.39
12450,4116,55,5,84.74
12451,4117,269,2,33.92
12452,4117,155,3,107.73
12453,4117,196,1,482.53
12454,4117,105,1,107.33
12455,4117,265,3,38.76
12456,4118,28,2,215.76
12457,4118,102,2,20.92
12458,4118,119,4,64.04
12459,4118,72,2,101.85
12460,4118,27,3,60.72
12461,4119,30,2,740.57
12462,4119,154,2,82.2
12463,4119,89,4,208.92
12464,4119,221,5,372.72
12465,4119,25,1,124.07
12466,4120,264,1,14.6
12467,4120,63,4,73.53
12468,4120,206,3,47.46
12469,4120,148,5,487.79
12470,4121,11,4,231.52
12471,4122,68,5,61.95
12472,4123,82,4,164.18
12473,4123,67,3,288.96
12474,4123,245,1,45.2
12475,4123,267,2,689.41
12476,4123,239,3,136.87
12477,4124,117,5,398.79
12478,4124,249,3,42.0
12479,4124,48,4,87.85
12480,4125,33,1,276.27
12481,4125,175,5,21.88
12482,4125,53,3,205.98
12483,4125,173,1,44.99
12484,4125,211,5,30.9
12485,4126,206,1,47.46
12486,4126,194,1,124.69
12487,4126,281,2,119.49
12488,4126,260,4,26.56
12489,4127,15,4,23.85
12490,4127,152,3,273.4
12491,4127,276,4,775.82
12492,4127,38,3,104.89
12493,4127,281,2,119.49
12494,4128,167,5,106.34
12495,4129,20,3,50.5
12496,4129,7,2,141.63
12497,4129,210,4,144.17
12498,4129,238,5,31.86
12499,4130,158,5,99.85
12500,4131,127,4,22.72
12501,4131,203,1,51.13
12502,4132,23,4,178.14
12503,4133,180,2,135.77
12504,4133,119,4,64.04
12505,4134,81,1,111.06
12506,4135,74,2,37.94
12507,4135,278,2,140.61
12508,4135,126,4,181.34
12509,4135,156,2,28.01
12510,4135,183,3,236.63
12511,4136,184,5,123.14
12512,4137,110,5,64.46
12513,4137,172,1,253.96
12514,4137,177,1,149.67
12515,4137,99,2,72.23
12516,4137,36,5,131.69
12517,4138,253,3,73.68
12518,4139,153,5,227.83
12519,4139,237,1,135.87
12520,4139,261,3,141.33
12521,4139,136,5,69.73
12522,4139,254,3,266.67
12523,4140,84,5,6.43
12524,4141,189,3,30.91
12525,4141,50,3,743.02
12526,4141,201,5,72.54
12527,4142,269,4,33.92
12528,4142,33,1,276.27
12529,4143,207,5,16.98
12530,4144,29,2,311.74
12531,4144,263,3,102.91
12532,4144,95,5,92.43
12533,4144,182,2,118.13
12534,4144,11,3,231.52
12535,4145,95,2,92.43
12536,4145,59,4,111.76
12537,4145,30,3,740.57
12538,4145,88,1,100.61
12539,4146,165,5,36.16
12540,4146,158,3,99.85
12541,4147,169,1,142.27
12542,4147,67,2,288.96
12543,4147,184,5,123.14
12544,4147,238,2,31.86
12545,4148,2,1,423.53
12546,4148,11,2,231.52
12547,4148,76,3,83.45
12548,4148,92,1,34.23
12549,4149,83,2,45.6
12550,4150,223,3,31.7
12551,4150,263,5,102.91
12552,4150,38,4,104.89
12553,4150,133,1,121.55
12554,4150,61,2,167.43
12555,4151,37,5,286.6
12556,4151,217,4,90.1
12557,4151,96,5,455.68
12558,4151,249,2,42.0
12559,4152,3,1,181.93
12560,4153,239,5,136.87
12561,4153,176,1,25.21
12562,4153,293,4,96.62
12563,4153,131,5,201.53
12564,4153,177,1,149.67
12565,4154,181,3,100.02
12566,4154,154,4,82.2
12567,4154,181,5,100.02
12568,4154,57,2,282.36
12569,4154,46,2,7.12
12570,4155,198,3,272.87
12571,4155,162,2,108.88
12572,4155,226,2,395.88
12573,4155,193,3,108.91
12574,4155,146,3,20.03
12575,4156,91,1,35.3
12576,4156,63,5,73.53
12577,4156,15,5,23.85
12578,4156,242,2,507.27
12579,4156,193,3,108.91
12580,4157,88,2,100.61
12581,4158,24,1,100.17
12582,4158,241,1,13.64
12583,4158,102,5,20.92
12584,4159,254,3,266.67
12585,4160,7,3,141.63
12586,4161,36,1,131.69
12587,4161,271,4,53.58
12588,4161,70,5,29.71
12589,4162,237,1,135.87
12590,4162,197,5,12.12
12591,4162,2,1,423.53
12592,4162,107,4,559.17
12593,4162,146,3,20.03
12594,4163,208,3,38.64
12595,4163,203,1,51.13
12596,4163,127,4,22.72
12597,4163,284,3,72.37
12598,4164,96,2,455.68
12599,4164,101,5,14.21
12600,4164,118,4,68.25
12601,4165,224,3,185.58
12602,4165,224,1,185.58
12603,4165,248,1,257.76
12604,4165,254,4,266.67
12605,4166,138,1,287.05
12606,4167,119,3,64.04
12607,4168,204,3,23.63
12608,4168,57,1,282.36
12609,4168,145,5,98.1
12610,4168,25,2,124.07
12611,4169,136,5,69.73
12612,4170,27,2,60.72
12613,4170,84,2,6.43
12614,4170,36,2,131.69
12615,4170,52,4,119.05
12616,4171,160,3,96.7
12617,4171,104,1,53.89
12618,4171,91,5,35.3
12619,4172,172,5,253.96
12620,4172,171,5,81.87
12621,4172,143,1,135.72
12622,4172,225,1,133.41
12623,4173,190,3,158.92
12624,4173,12,5,77.13
12625,4174,43,3,14.16
12626,4174,88,3,100.61
12627,4174,111,4,554.93
12628,4174,69,1,334.12
12629,4174,119,2,64.04
12630,4175,134,4,33.93
12631,4175,299,5,55.32
12632,4176,190,4,158.92
12633,4176,82,2,164.18
12634,4176,227,4,49.49
12635,4177,152,1,273.4
12636,4177,154,5,82.2
12637,4178,122,2,344.16
12638,4178,182,2,118.13
12639,4178,96,3,455.68
12640,4178,104,3,53.89
12641,4179,227,3,49.49
12642,4179,216,4,297.39
12643,4179,298,2,97.1
12644,4180,36,4,131.69
12645,4180,184,5,123.14
12646,4181,112,1,230.86
12647,4181,134,5,33.93
12648,4181,202,1,12.52
12649,4182,254,5,266.67
12650,4182,70,1,29.71
12651,4182,23,2,178.14
12652,4183,123,3,75.23
12653,4183,25,3,124.07
12654,4184,266,1,52.35
12655,4184,66,1,188.81
12656,4185,176,4,25.21
12657,4185,47,1,49.51
12658,4186,121,3,43.29
12659,4186,167,5,106.34
12660,4186,43,3,14.16
12661,4186,46,2,7.12
12662,4186,217,3,90.1
12663,4187,197,2,12.12
12664,4187,155,3,107.73
12665,4188,24,5,100.17
12666,4188,148,5,487.79
12667,4188,13,1,30.32
12668,4188,218,3,144.41
12669,4188,171,3,81.87
12670,4189,153,3,227.83
12671,4189,166,4,70.15
12672,4189,43,1,14.16
12673,4189,40,1,118.68
12674,4190,103,4,421.78
12675,4190,41,2,166.7
12676,4191,194,5,124.69
12677,4191,57,2,282.36
12678,4191,121,2,43.29
12679,4191,298,3,97.1
12680,4192,243,3,189.63
12681,4193,79,1,56.12
12682,4193,218,2,144.41
12683,4193,236,5,526.96
12684,4193,79,2,56.12
12685,4194,178,4,21.4
12686,4194,159,3,258.72
12687,4194,300,4,136.77
12688,4194,31,1,64.98
12689,4195,270,1,89.08
12690,4195,174,1,376.54
12691,4195,92,1,34.23
12692,4195,89,2,208.92
12693,4196,135,3,86.06
12694,4196,296,3,52.32
12695,4196,119,3,64.04
12696,4197,79,4,56.12
12697,4197,133,4,121.55
12698,4198,137,2,149.95
12699,4198,155,5,107.73
12700,4198,273,2,24.22
12701,4198,66,5,188.81
12702,4198,232,4,160.1
12703,4199,121,4,43.29
12704,4199,286,4,118.51
12705,4199,170,2,144.28
12706,4200,2,5,423.53
12707,4201,263,4,102.91
12708,4201,183,5,236.63
12709,4201,23,5,178.14
12710,4201,247,2,89.75
12711,4201,257,4,356.15
12712,4202,96,2,455.68
12713,4202,55,2,84.74
12714,4202,285,3,75.1
12715,4202,146,5,20.03
12716,4202,283,2,78.94
12717,4203,3,3,181.93
12718,4204,158,2,99.85
12719,4204,270,5,89.08
12720,4204,2,3,423.53
12721,4204,101,3,14.21
12722,4204,136,2,69.73
12723,4205,140,5,32.69
12724,4205,296,1,52.32
12725,4205,88,5,100.61
12726,4205,281,4,119.49
12727,4205,241,5,13.64
12728,4206,275,2,394.34
12729,4206,214,5,130.34
12730,4207,80,5,8.22
12731,4207,101,5,14.21
12732,4207,64,3,52.38
12733,4207,12,5,77.13
12734,4207,123,1,75.23
12735,4208,47,5,49.51
12736,4208,99,1,72.23
12737,4208,234,1,536.48
12738,4209,106,5,61.82
12739,4210,113,4,37.18
12740,4210,146,1,20.03
12741,4210,132,5,70.32
12742,4211,24,5,100.17
12743,4211,298,2,97.1
12744,4211,188,2,332.37
12745,4211,111,4,554.93
12746,4211,24,1,100.17
12747,4212,58,4,144.13
12748,4212,163,4,33.97
12749,4213,284,4,72.37
12750,4213,139,3,149.99
12751,4213,3,1,181.93
12752,4214,12,2,77.13
12753,4214,53,3,205.98
12754,4214,254,3,266.67
12755,4214,96,2,455.68
12756,4215,195,1,152.12
12757,4215,25,1,124.07
12758,4215,6,4,261.17
12759,4216,96,4,455.68
12760,4216,195,3,152.12
12761,4216,260,3,26.56
12762,4217,52,3,119.05
12763,4218,26,1,34.81
12764,4218,217,3,90.1
12765,4219,38,5,104.89
12766,4219,84,2,6.43
12767,4220,163,3,33.97
12768,4220,197,1,12.12
12769,4220,253,4,73.68
12770,4220,227,4,49.49
12771,4221,167,5,106.34
12772,4222,109,4,117.59
12773,4222,89,4,208.92
12774,4223,186,5,42.64
12775,4223,282,1,48.86
12776,4224,137,5,149.95
12777,4225,88,3,100.61
12778,4225,125,2,53.58
12779,4225,197,1,12.12
12780,4226,184,3,123.14
12781,4226,164,1,86.37
12782,4226,292,2,28.38
12783,4226,7,4,141.63
12784,4226,221,2,372.72
12785,4227,215,3,84.21
12786,4227,161,2,68.31
12787,4227,1,3,78.28
12788,4228,97,5,88.25
12789,4228,13,1,30.32
12790,4228,278,3,140.61
12791,4229,251,5,35.02
12792,4229,219,2,237.85
12793,4230,124,1,44.14
12794,4231,192,4,212.97
12795,4231,60,2,112.67
12796,4232,132,2,70.32
12797,4233,224,2,185.58
12798,4233,231,3,111.61
12799,4234,218,3,144.41
12800,4235,91,1,35.3
12801,4235,226,3,395.88
12802,4235,139,4,149.99
12803,4235,114,1,58.12
12804,4235,22,2,76.36
12805,4236,28,1,215.76
12806,4237,239,5,136.87
12807,4237,257,4,356.15
12808,4238,185,4,80.82
12809,4238,140,1,32.69
12810,4238,167,5,106.34
12811,4238,213,2,117.05
12812,4238,159,3,258.72
12813,4239,96,5,455.68
12814,4240,230,3,104.73
12815,4240,32,4,38.11
12816,4240,133,3,121.55
12817,4241,295,1,394.69
12818,4241,249,2,42.0
12819,4242,72,5,101.85
12820,4242,225,1,133.41
12821,4242,48,1,87.85
12822,4242,34,2,101.64
12823,4243,67,5,288.96
12824,4243,280,1,251.45
12825,4243,266,3,52.35
12826,4244,247,3,89.75
12827,4244,48,3,87.85
12828,4244,132,2,70.32
12829,4245,164,5,86.37
12830,4245,285,1,75.1
12831,4245,223,5,31.7
12832,4246,15,4,23.85
12833,4246,127,2,22.72
12834,4246,176,2,25.21
12835,4246,118,5,68.25
12836,4246,182,4,118.13
12837,4247,178,4,21.4
12838,4247,47,5,49.51
12839,4248,12,4,77.13
12840,4249,277,4,97.94
12841,4249,38,5,104.89
12842,4249,282,5,48.86
12843,4249,278,3,140.61
12844,4249,244,5,56.43
12845,4250,14,2,13.6
12846,4250,274,5,24.49
12847,4250,135,3,86.06
12848,4250,188,3,332.37
12849,4250,55,4,84.74
12850,4251,159,3,258.72
12851,4251,23,5,178.14
12852,4251,200,4,129.41
12853,4251,65,4,80.97
12854,4252,267,3,689.41
12855,4253,45,5,14.29
12856,4253,99,5,72.23
12857,4253,72,3,101.85
12858,4253,287,1,19.04
12859,4253,85,1,296.98
12860,4254,65,5,80.97
12861,4254,143,2,135.72
12862,4254,231,1,111.61
12863,4254,20,3,50.5
12864,4255,203,1,51.13
12865,4255,88,3,100.61
12866,4256,285,2,75.1
12867,4257,289,2,192.82
12868,4257,6,1,261.17
12869,4257,37,4,286.6
12870,4257,181,5,100.02
12871,4257,258,3,298.91
12872,4258,150,5,65.23
12873,4258,171,4,81.87
12874,4258,294,4,70.66
12875,4259,52,1,119.05
