order_id,customer_id,order_date,order_status,shipping_city,shipping_country
4094,1331,2024-03-29,shipped,New York,USA
4095,560,2024-07-21,delivered,Paris,UK
4096,1351,2024-01-01,delivered,Paris,UK
4097,199,2023-09-18,delivered,New York,USA
4098,109,2023-07-22,delivered,Paris,France
4099,1315,2024-04-14,delivered,Berlin,Australia
4100,108,2024-05-20,delivered,New York,France
4101,1432,2024-09-27,delivered,Berlin,Germany
4102,552,2023-09-07,processing,Paris,UK
4103,973,2024-07-15,delivered,Paris,Canada
4104,52,2024-02-14,delivered,London,Canada
4105,112,2024-10-06,delivered,Los Angeles,UK
4106,295,2024-01-21,delivered,Los Angeles,France
4107,1213,2024-01-13,shipped,Sydney,Australia
4108,65,2024-02-26,delivered,Berlin,UK
4109,574,2024-07-01,processing,New York,India
4110,465,2024-12-05,shipped,Los Angeles,Germany
4111,258,2023-02-23,shipped,Paris,UK
4112,1004,2023-02-09,delivered,Mumbai,USA
4113,634,2024-11-15,delivered,Toronto,France
4114,1355,2024-01-22,delivered,New York,USA
4115,210,2024-03-24,processing,Berlin,USA
4116,89,2023-12-19,delivered,Paris,UK
4117,28,2023-03-10,delivered,Paris,Australia
4118,238,2024-07-14,delivered,Toronto,UK
4119,336,2024-06-29,delivered,Berlin,Australia
4120,63,2023-08-16,shipped,Sydney,Canada
4121,500,2023-08-12,delivered,New York,Australia
4122,791,2024-09-03,delivered,Paris,USA
4123,1493,2023-02-22,delivered,Sydney,UK
4124,592,2024-10-05,delivered,London,Canada
4125,1075,2023-07-07,shipped,Paris,India
4126,1136,2024-03-08,shipped,London,USA
4127,301,2024-11-14,delivered,Mumbai,Canada
4128,1114,2024-05-10,delivered,London,France
4129,229,2023-10-30,delivered,New York,Germany
4130,150,2024-05-18,cancelled,Mumbai,USA
4131,1162,2023-09-09,processing,New York,UK
4132,1159,2023-07-22,processing,Toronto,Australia
4133,1481,2024-12-28,delivered,Paris,France
4134,527,2024-07-02,shipped,New York,India
4135,333,2024-04-15,processing,New York,Canada
4136,1386,2023-09-17,delivered,Toronto,Germany
4137,174,2023-02-05,delivered,Toronto,Australia
4138,1237,2023-01-23,cancelled,Paris,USA
4139,1367,2024-02-09,delivered,Sydney,Germany
4140,61,2024-07-10,delivered,Berlin,France
4141,1085,2024-01-28,delivered,Los Angeles,Germany
4142,819,2024-09-05,delivered,Paris,USA
4143,524,2023-01-25,delivered,Los Angeles,France
4144,216,2023-09-25,delivered,Mumbai,Canada
4145,624,2023-06-23,shipped,Mumbai,USA
4146,578,2023-11-23,shipped,Berlin,Germany
4147,694,2023-02-22,shipped,London,USA
4148,423,2024-11-27,delivered,Sydney,France
4149,716,2023-06-12,delivered,Paris,Germany
4150,1447,2024-11-04,delivered,New York,Canada
4151,1395,2023-11-07,delivered,Toronto,India
4152,1230,2024-12-20,delivered,Paris,India
4153,1310,2024-02-09,shipped,Toronto,Australia
4154,1129,2024-11-10,delivered,London,UK
4155,754,2023-01-04,delivered,Toronto,Canada
4156,747,2024-06-30,delivered,London,USA
4157,688,2024-10-21,delivered,Sydney,UK
4158,723,2023-04-12,processing,Berlin,Australia
4159,747,2023-03-12,processing,London,Australia
4160,242,2023-11-06,delivered,Mumbai,France
4161,665,2024-11-12,delivered,Los Angeles,Australia
4162,708,2024-01-31,delivered,Mumbai,India
4163,435,2024-01-21,shipped,Paris,Germany
4164,781,2023-04-14,delivered,Mumbai,Germany
4165,484,2023-01-01,delivered,Mumbai,France
4166,1471,2024-08-14,delivered,Mumbai,Australia
4167,384,2023-03-05,delivered,London,USA
4168,170,2024-04-07,delivered,Paris,Canada
4169,1021,2024-10-29,delivered,Berlin,India
4170,950,2023-06-02,delivered,Sydney,UK
4171,869,2024-04-30,delivered,Mumbai,France
4172,323,2023-02-27,cancelled,London,Australia
4173,848,2024-03-16,delivered,Berlin,USA
4174,1498,2023-04-30,delivered,Los Angeles,USA
4175,1256,2024-06-21,processing,Sydney,UK
4176,696,2023-08-08,processing,New York,France
4177,359,2023-12-05,delivered,Berlin,Canada
4178,1299,2024-03-13,delivered,New York,India
4179,32,2023-05-06,delivered,Berlin,Canada
4180,177,2024-06-25,shipped,Mumbai,France
4181,917,2023-08-09,cancelled,Sydney,Germany
4182,65,2024-04-28,delivered,London,India
4183,27,2023-04-26,delivered,New York,Australia
4184,268,2024-05-17,delivered,Sydney,Canada
4185,597,2023-04-04,delivered,Berlin,Germany
4186,1012,2023-11-07,delivered,Paris,France
4187,66,2023-06-30,delivered,Berlin,Australia
4188,133,2024-06-30,delivered,New York,USA
4189,916,2023-07-11,delivered,Paris,France
4190,1390,2024-10-05,delivered,Mumbai,USA
4191,82,2024-10-13,delivered,Sydney,France
4192,982,2023-05-24,delivered,Berlin,India
4193,1352,2024-03-24,delivered,New York,Germany
4194,1122,2023-03-06,shipped,Los Angeles,Australia
4195,585,2023-10-13,delivered,Toronto,Germany
4196,327,2024-06-04,shipped,Los Angeles,Australia
4197,542,2024-04-26,delivered,New York,India
4198,1149,2024-04-01,processing,London,France
4199,210,2023-07-26,shipped,London,USA
4200,133,2023-10-03,delivered,Toronto,France
4201,157,2023-03-17,delivered,New York,USA
4202,875,2024-06-08,delivered,Paris,Germany
4203,382,2024-01-03,cancelled,Berlin,UK
4204,1046,2024-06-01,delivered,Los Angeles,Canada
4205,974,2023-07-01,delivered,Paris,Germany
4206,595,2023-08-25,delivered,Sydney,France
4207,1443,2023-09-01,shipped,Los Angeles,France
4208,472,2023-01-19,delivered,Toronto,USA
4209,234,2023-09-06,delivered,Mumbai,Canada
4210,572,2024-08-09,delivered,Toronto,Australia
4211,1478,2024-10-17,delivered,Sydney,Germany
4212,771,2024-01-14,delivered,Toronto,India
4213,1186,2023-11-29,delivered,Mumbai,Canada
4214,301,2023-01-23,shipped,Sydney,Canada
4215,306,2024-10-03,shipped,Paris,Germany
4216,2,2023-01-10,shipped,Paris,USA
4217,271,2024-11-20,delivered,Toronto,Australia
4218,421,2023-12-24,shipped,Paris,USA
4219,1167,2023-09-07,delivered,Toronto,India
4220,700,2024-11-05,delivered,Mumbai,USA
4221,864,2023-01-18,processing,Paris,UK
4222,960,2024-02-29,shipped,Toronto,Canada
4223,994,2024-02-05,delivered,Berlin,UK
4224,1010,2023-06-10,processing,Mumbai,USA
4225,879,2023-11-10,cancelled,Berlin,Australia
4226,692,2024-04-21,delivered,Sydney,Germany
4227,867,2024-06-14,delivered,Los Angeles,Canada
4228,1061,2023-01-01,shipped,Sydney,Germany
4229,107,2024-11-14,delivered,Los Angeles,France
4230,1321,2023-05-01,delivered,Sydney,Canada
4231,1121,2023-06-20,shipped,Toronto,Germany
4232,281,2023-07-12,delivered,Los Angeles,USA
4233,1134,2023-01-28,delivered,Paris,UK
4234,549,2023-03-31,delivered,Toronto,Germany
4235,552,2024-12-21,delivered,Berlin,India
4236,188,2023-08-19,cancelled,London,Australia
4237,752,2023-03-26,delivered,Berlin,France
4238,870,2023-03-20,delivered,New York,USA
4239,1378,2024-06-09,cancelled,Berlin,India
4240,19,2024-09-15,processing,New York,France
4241,859,2023-07-07,delivered,Los Angeles,Australia
4242,1417,2023-01-16,processing,Berlin,Australia
4243,1285,2023-06-12,delivered,London,UK
4244,985,2023-02-11,delivered,Paris,France
4245,410,2023-03-17,delivered,Berlin,Australia
4246,1427,2023-11-12,delivered,Paris,Germany
4247,484,2023-06-17,delivered,Berlin,Australia
4248,1328,2024-01-12,delivered,Berlin,Australia
4249,624,2023-07-05,delivered,Mumbai,Germany
4250,656,2024-11-17,delivered,Paris,USA
4251,768,2024-10-23,delivered,Paris,UK
4252,18,2024-02-18,delivered,Toronto,UK
4253,184,2023-09-16,delivered,Berlin,Canada
4254,405,2023-10-06,delivered,Berlin,India
4255,799,2023-10-28,delivered,Mumbai,Canada
4256,1155,2024-06-15,delivered,London,Germany
4257,479,2023-11-26,delivered,Paris,Australia
4258,8,2024-09-17,delivered,Mumbai,France
4259,705,2024-11-20,shipped,Paris,Australia
4260,1342,2023-09-03,cancelled,New York,Australia
4261,1415,2024-02-14,shipped,New York,France
4262,1160,2023-03-11,delivered,Paris,USA
4263,531,2023-05-27,delivered,London,UK
4264,913,2023-10-29,delivered,Mumbai,Germany
4265,1391,2023-05-31,processing,Los Angeles,France
4266,689,2024-10-01,delivered,Berlin,Canada
4267,1035,2023-04-26,delivered,Los Angeles,Germany
4268,553,2023-11-29,delivered,London,USA
4269,446,2024-03-18,shipped,Los Angeles,Germany
4270,1138,2024-05-20,delivered,New York,France
4271,706,2023-10-07,delivered,Toronto,India
4272,196,2024-09-26,processing,Los Angeles,USA
4273,860,2024-02-19,delivered,Toronto,Australia
4274,1347,2023-11-17,delivered,Los Angeles,Canada
4275,628,2023-02-19,delivered,Mumbai,Canada
4276,981,2023-12-06,delivered,London,France
4277,630,2024-08-22,delivered,Toronto,USA
4278,1189,2024-03-24,delivered,Los Angeles,Canada
4279,1276,2024-08-30,delivered,London,USA
4280,44,2023-12-27,shipped,Sydney,Germany
4281,1494,2023-03-28,delivered,Sydney,India
4282,489,2023-01-10,delivered,Paris,UK
4283,181,2023-08-10,delivered,Mumbai,UK
4284,1101,2024-05-24,shipped,Sydney,UK
4285,374,2024-07-30,delivered,New York,Canada
4286,628,2023-08-04,delivered,Berlin,France
4287,957,2023-12-28,delivered,London,UK
4288,67,2023-11-04,delivered,London,Australia
4289,1116,2023-10-27,delivered,New York,India
4290,779,2023-06-18,shipped,Toronto,France
4291,651,2023-04-10,delivered,Los Angeles,India
4292,1268,2023-05-24,processing,Toronto,UK
4293,341,2023-02-10,delivered,Mumbai,Germany
4294,903,2023-05-25,shipped,London,India
4295,1328,2023-01-07,delivered,Paris,UK
4296,398,2024-04-02,delivered,Sydney,France
4297,703,2023-08-19,delivered,Los Angeles,Canada
4298,1472,2024-12-11,delivered,Sydney,India
4299,97,2023-05-22,shipped,Sydney,Australia
4300,1355,2023-09-10,delivered,Berlin,Germany
4301,1229,2023-09-19,delivered,Sydney,France
4302,449,2023-01-07,delivered,Mumbai,USA
4303,1442,2024-09-04,shipped,Mumbai,UK
4304,77,2023-01-24,delivered,Mumbai,Germany
4305,896,2024-11-17,shipped,Berlin,Canada
4306,549,2024-10-13,shipped,Los Angeles,India
4307,798,2024-01-26,shipped,Mumbai,USA
4308,1449,2024-02-01,delivered,London,India
4309,1453,2024-04-22,delivered,Paris,UK
4310,815,2023-10-10,delivered,New York,Germany
4311,1022,2024-04-17,shipped,Sydney,Australia
4312,135,2023-02-02,shipped,Paris,France
4313,654,2023-02-09,delivered,Sydney,India
4314,1278,2023-11-30,shipped,Sydney,UK
4315,1279,2024-02-06,delivered,Toronto,Germany
4316,646,2024-10-10,delivered,Paris,UK
4317,720,2023-03-18,delivered,Paris,Australia
4318,613,2024-08-23,cancelled,Toronto,Germany
4319,484,2023-06-03,processing,New York,France
4320,1070,2023-10-15,shipped,New York,UK
4321,1467,2023-08-20,processing,Berlin,India
4322,648,2023-10-20,delivered,Mumbai,Germany
4323,792,2023-04-20,processing,Sydney,India
4324,579,2024-01-03,delivered,Mumbai,USA
4325,1028,2024-08-08,shipped,New York,Canada
4326,1,2023-11-19,shipped,Los Angeles,Australia
4327,1314,2023-12-25,delivered,Berlin,Germany
4328,109,2024-09-11,delivered,Mumbai,India
4329,460,2024-05-30,delivered,London,Germany
4330,266,2023-12-25,cancelled,Berlin,Germany
4331,1162,2023-07-08,delivered,Sydney,UK
4332,1458,2024-10-07,delivered,Paris,Australia
4333,44,2024-02-26,shipped,Paris,Canada
4334,886,2023-06-11,delivered,Berlin,Australia
4335,944,2023-07-16,delivered,Toronto,UK
4336,983,2024-08-09,delivered,Sydney,India
4337,262,2023-02-02,delivered,New York,Germany
4338,728,2024-12-25,shipped,Paris,Australia
4339,633,2023-04-06,delivered,Paris,Germany
4340,152,2024-08-04,delivered,Los Angeles,Canada
4341,213,2023-10-16,delivered,Sydney,USA
4342,1016,2023-12-26,delivered,New York,UK
4343,1258,2024-10-04,processing,Sydney,USA
4344,863,2023-10-29,processing,Paris,Australia
4345,623,2024-01-28,delivered,Toronto,Germany
4346,361,2023-02-05,delivered,Paris,India
4347,320,2023-01-02,delivered,New York,India
4348,222,2023-06-28,delivered,Los Angeles,Germany
4349,210,2024-05-11,delivered,Mumbai,France
4350,1420,2023-03-30,shipped,Mumbai,France
4351,931,2023-03-25,delivered,New York,USA
4352,489,2023-10-28,delivered,Sydney,France
4353,601,2024-04-17,delivered,Sydney,India
4354,774,2024-06-03,delivered,Toronto,Australia
4355,878,2023-05-11,shipped,Los Angeles,Canada
4356,1488,2023-02-28,delivered,Mumbai,Australia
4357,700,2024-11-17,delivered,New York,USA
4358,452,2023-07-10,delivered,Toronto,Australia
4359,413,2024-09-14,processing,Toronto,France
4360,476,2024-09-22,delivered,Berlin,France
4361,256,2024-07-17,processing,Paris,Canada
4362,1174,2023-05-04,delivered,Sydney,Australia
4363,127,2024-08-22,processing,Los Angeles,Canada
4364,392,2024-07-15,shipped,Los Angeles,India
4365,480,2024-03-11,delivered,Paris,USA
4366,993,2023-09-04,shipped,Sydney,UK
4367,1421,2023-07-11,delivered,Sydney,Australia
4368,923,2023-03-30,delivered,New York,India
4369,402,2024-01-08,delivered,Berlin,India
4370,274,2024-03-03,delivered,Los Angeles,Australia
4371,845,2023-09-20,delivered,Toronto,Canada
4372,139,2023-12-14,shipped,Los Angeles,France
4373,103,2023-09-23,shipped,Berlin,USA
4374,1266,2024-04-12,delivered,Paris,UK
4375,1141,2024-10-19,shipped,London,Australia
4376,1238,2023-04-30,delivered,Paris,USA
4377,484,2023-10-06,delivered,Toronto,France
4378,529,2023-04-13,processing,Los Angeles,UK
4379,224,2024-04-01,delivered,Paris,UK
4380,1294,2024-06-16,delivered,Toronto,India
4381,1158,2024-11-11,shipped,Mumbai,Canada
4382,114,2023-07-23,delivered,Sydney,Germany
4383,1465,2024-11-24,delivered,New York,France
4384,644,2023-02-16,delivered,Mumbai,Germany
4385,651,2024-03-16,delivered,Mumbai,France
4386,1389,2023-02-11,cancelled,Toronto,USA
4387,1256,2024-10-14,delivered,Los Angeles,Germany
4388,458,2024-01-22,delivered,New York,India
4389,375,2024-05-03,delivered,New York,Australia
4390,611,2024-08-30,delivered,Mumbai,India
4391,207,2023-04-20,delivered,New York,India
4392,1492,2023-01-29,delivered,London,Australia
4393,1467,2024-10-03,delivered,London,Australia
4394,917,2023-08-18,delivered,New York,UK
4395,321,2023-04-05,delivered,Mumbai,Canada
4396,93,2023-12-08,shipped,Paris,India
4397,1432,2024-03-12,processing,Mumbai,France
4398,1182,2023-01-23,processing,Paris,Canada
4399,872,2023-07-20,delivered,Paris,France
4400,99,2023-01-24,delivered,Los Angeles,Australia
4401,225,2023-11-03,shipped,New York,UK
4402,852,2024-10-15,delivered,Paris,UK
4403,441,2024-12-18,delivered,New York,UK
4404,720,2024-04-10,shipped,Toronto,UK
4405,585,2023-04-28,shipped,Paris,India
4406,1425,2024-10-23,cancelled,Mumbai,UK
4407,64,2024-01-12,shipped,Toronto,Australia
4408,768,2023-04-23,delivered,Toronto,Canada
4409,560,2024-11-03,delivered,Paris,USA
4410,1303,2024-07-06,processing,Berlin,Germany
4411,670,2024-06-18,delivered,Toronto,Canada
4412,1272,2024-06-01,processing,Paris,Australia
4413,368,2023-05-27,delivered,Sydney,Germany
4414,744,2023-06-04,delivered,Toronto,USA
4415,618,2024-05-17,shipped,Los Angeles,France
4416,1006,2023-06-10,delivered,London,India
4417,1122,2023-11-17,shipped,London,USA
4418,1292,2024-07-24,delivered,London,USA
4419,1084,2024-07-26,processing,Sydney,Australia
4420,500,2023-11-27,delivered,Berlin,India
4421,1332,2024-08-01,delivered,New York,France
4422,1007,2024-09-04,delivered,Toronto,Germany
4423,411,2024-04-22,delivered,Sydney,India
4424,1018,2023-06-16,shipped,Los Angeles,UK
4425,1164,2023-07-20,delivered,Berlin,France
4426,1352,2023-08-18,delivered,Sydney,France
4427,464,2023-03-27,delivered,London,USA
4428,702,2023-07-19,delivered,Berlin,France
4429,163,2023-06-02,delivered,Sydney,India
4430,60,2023-11-29,delivered,Los Angeles,Canada
4431,1055,2024-10-25,delivered,Paris,India
4432,333,2023-03-18,processing,Berlin,UK
4433,76,2024-06-09,delivered,London,India
4434,317,2024-05-16,cancelled,New York,USA
4435,1441,2023-03-11,delivered,Sydney,Germany
4436,190,2024-11-04,delivered,London,Germany
4437,1339,2024-02-19,delivered,Sydney,Germany
4438,296,2023-09-23,delivered,London,Germany
4439,501,2024-07-06,delivered,London,Germany
4440,177,2023-07-07,processing,Sydney,USA
4441,800,2024-05-21,delivered,Berlin,Canada
4442,806,2023-01-29,shipped,Los Angeles,Canada
4443,860,2024-09-04,delivered,London,Germany
4444,215,2023-11-24,delivered,Mumbai,Canada
4445,653,2024-04-09,delivered,Paris,UK
4446,597,2023-06-11,processing,Berlin,Canada
4447,1356,2024-05-09,delivered,Los Angeles,India
4448,128,2024-07-17,processing,New York,France
4449,1293,2023-12-12,delivered,Mumbai,Germany
4450,551,2024-03-26,delivered,London,India
4451,1390,2023-11-30,delivered,Toronto,France
4452,619,2024-10-14,shipped,Berlin,France
4453,348,2023-12-30,shipped,Paris,Germany
4454,142,2024-09-06,delivered,New York,Australia
4455,1169,2024-08-07,processing,New York,USA
4456,792,2023-10-27,delivered,New York,Australia
4457,245,2023-06-17,processing,Berlin,Canada
4458,1466,2023-10-24,shipped,Los Angeles,Australia
4459,703,2024-08-26,shipped,Toronto,UK
4460,1314,2023-06-16,shipped,Mumbai,Australia
4461,1136,2024-01-18,delivered,Paris,Australia
4462,214,2024-08-11,delivered,Los Angeles,USA
4463,200,2023-09-16,delivered,London,UK
4464,405,2024-04-13,delivered,Toronto,Australia
4465,421,2023-06-29,delivered,Los Angeles,Germany
4466,7,2023-03-21,delivered,London,Canada
4467,592,2024-08-02,delivered,Sydney,Australia
4468,286,2023-03-14,delivered,Toronto,USA
4469,671,2023-07-18,delivered,Berlin,Germany
4470,389,2024-09-16,delivered,Paris,USA
4471,416,2023-09-10,processing,Sydney,France
4472,784,2024-12-11,delivered,Paris,Australia
4473,1007,2024-12-16,shipped,London,Canada
4474,1174,2023-07-15,delivered,Los Angeles,Canada
4475,1015,2023-01-30,delivered,Toronto,Germany
4476,428,2024-05-29,delivered,London,Germany
4477,1005,2023-11-26,delivered,London,Germany
4478,1317,2023-03-15,delivered,Berlin,Canada
4479,334,2024-05-31,delivered,London,Australia
4480,272,2023-01-23,delivered,Toronto,France
4481,1067,2024-09-27,delivered,New York,Canada
4482,1492,2023-04-12,processing,Toronto,Germany
4483,319,2023-04-03,delivered,Toronto,UK
4484,527,2023-05-09,delivered,Berlin,Australia
4485,760,2024-12-01,delivered,Berlin,France
4486,1196,2024-05-21,delivered,Paris,Canada
4487,321,2024-08-08,cancelled,Sydney,UK
4488,739,2023-10-18,delivered,Paris,Australia
4489,1068,2023-09-03,delivered,London,India
4490,454,2023-06-21,delivered,Mumbai,India
4491,746,2023-12-17,delivered,Paris,France
4492,929,2024-02-07,delivered,Berlin,India
4493,848,2024-04-06,processing,London,Canada
4494,868,2023-07-07,delivered,New York,India
4495,774,2024-11-23,delivered,Los Angeles,Australia
4496,83,2023-05-04,delivered,Berlin,Australia
4497,543,2024-12-05,delivered,Sydney,Germany
4498,322,2023-01-11,delivered,Mumbai,Canada
4499,786,2023-12-18,delivered,Berlin,Australia
4500,1258,2023-09-01,delivered,New York,France
4501,540,2023-11-24,delivered,Sydney,Germany
4502,252,2024-02-21,delivered,Berlin,Australia
4503,836,2023-11-14,delivered,Paris,USA
4504,449,2023-10-30,delivered,Paris,UK
4505,1263,2024-06-18,delivered,Paris,Australia
4506,490,2024-05-15,delivered,Mumbai,India
4507,464,2024-08-31,delivered,New York,Germany
4508,314,2023-07-02,processing,London,Germany
4509,1199,2024-03-20,processing,Mumbai,France
4510,1204,2024-03-03,cancelled,Berlin,Australia
4511,385,2023-09-27,cancelled,Berlin,Australia
4512,295,2023-12-21,shipped,Paris,France
4513,1239,2023-08-18,cancelled,London,UK
4514,986,2023-04-14,processing,Mumbai,France
4515,762,2023-06-06,shipped,Berlin,Germany
4516,769,2023-03-19,delivered,Mumbai,UK
4517,1099,2024-05-13,delivered,Toronto,India
4518,344,2024-04-27,shipped,New York,UK
4519,142,2024-11-24,delivered,Los Angeles,Canada
4520,718,2024-06-16,shipped,Toronto,Germany
4521,1223,2023-02-07,delivered,Sydney,Germany
4522,1195,2024-10-07,delivered,Los Angeles,France
4523,406,2024-09-21,shipped,Toronto,Germany
4524,228,2023-11-20,processing,Toronto,Australia
4525,411,2024-03-03,delivered,Sydney,France
4526,952,2024-12-13,processing,Mumbai,India
4527,898,2024-01-24,shipped,Sydney,Germany
4528,691,2024-10-22,delivered,Toronto,Australia
4529,878,2023-03-02,delivered,New York,Canada
4530,787,2023-05-20,delivered,Los Angeles,Germany
4531,62,2023-11-18,delivered,London,Canada
4532,1351,2024-03-02,delivered,London,India
4533,879,2024-08-18,delivered,Paris,Germany
4534,1157,2024-12-22,delivered,Mumbai,Germany
4535,1213,2023-10-11,shipped,Mumbai,USA
4536,356,2023-02-04,delivered,Mumbai,India
4537,71,2024-08-07,delivered,Berlin,Australia
4538,263,2024-03-17,delivered,New York,Germany
4539,306,2023-05-25,shipped,Mumbai,Canada
4540,558,2023-12-28,processing,Paris,UK
4541,1248,2024-06-25,delivered,Paris,Canada
4542,1352,2024-07-16,processing,New York,Australia
4543,762,2023-12-31,shipped,New York,Germany
4544,588,2023-08-11,shipped,Toronto,France
4545,74,2024-12-11,shipped,New York,USA
4546,142,2024-04-29,delivered,London,France
4547,102,2023-10-26,delivered,New York,USA
4548,1089,2023-07-24,delivered,Sydney,USA
4549,193,2024-06-17,delivered,Toronto,France
4550,953,2023-06-26,delivered,Los Angeles,Australia
4551,1086,2023-05-06,processing,Paris,Germany
4552,1265,2024-01-22,delivered,Mumbai,Canada
4553,410,2023-07-31,cancelled,New York,France
4554,300,2024-04-04,delivered,Sydney,UK
4555,1219,2023-03-28,delivered,Sydney,USA
4556,454,2024-04-23,delivered,Paris,Canada
4557,574,2023-07-26,delivered,Los Angeles,India
4558,619,2023-01-01,cancelled,Berlin,India
4559,637,2023-04-03,shipped,Toronto,UK
4560,301,2024-11-12,delivered,Paris,Canada
4561,779,2024-09-25,processing,New York,Germany
4562,1480,2023-06-20,shipped,Berlin,UK
4563,989,2024-07-22,delivered,Berlin,Australia
4564,202,2024-03-20,delivered,Los Angeles,Australia
4565,674,2024-12-09,delivered,Paris,France
4566,302,2023-09-30,delivered,Paris,Canada
4567,337,2024-05-12,shipped,London,India
4568,32,2023-02-16,delivered,London,Australia
4569,1122,2023-10-17,delivered,London,Australia
4570,773,2024-12-04,delivered,Paris,France
4571,1215,2024-01-29,cancelled,Paris,France
4572,1072,2023-07-30,shipped,London,Australia
4573,1274,2023-03-29,delivered,Toronto,Canada
4574,1250,2024-05-28,delivered,Sydney,Canada
4575,1296,2024-04-15,delivered,Sydney,USA
4576,665,2023-09-30,shipped,Sydney,USA
4577,328,2024-11-25,delivered,Mumbai,UK
4578,797,2023-01-17,shipped,New York,India
4579,1204,2023-08-10,processing,New York,UK
4580,814,2024-11-03,delivered,Toronto,UK
4581,665,2023-08-23,delivered,Los Angeles,USA
4582,746,2023-07-04,delivered,Sydney,France
4583,1047,2024-01-25,delivered,Sydney,Australia
4584,930,2024-08-24,delivered,New York,Germany
4585,963,2023-03-17,delivered,Paris,Germany
4586,1394,2024-11-19,delivered,Berlin,India
4587,1269,2024-08-03,delivered,Paris,Australia
4588,1184,2023-05-13,processing,Mumbai,Canada
4589,373,2024-06-03,delivered,New York,USA
4590,285,2023-10-09,delivered,Mumbai,Canada
4591,521,2023-10-21,shipped,Mumbai,Germany
4592,1474,2024-07-25,delivered,Toronto,Canada
4593,697,2024-12-03,shipped,Los Angeles,USA
4594,807,2023-04-03,shipped,New York,USA
4595,647,2023-11-04,delivered,Toronto,USA
4596,136,2023-12-18,delivered,Berlin,Germany
4597,96,2023-10-02,delivered,London,USA
4598,1143,2023-09-23,delivered,Berlin,UK
4599,1398,2023-02-08,delivered,Berlin,UK
4600,274,2024-05-15,cancelled,Sydney,India
4601,878,2023-11-15,delivered,Los Angeles,Australia
4602,850,2023-05-23,delivered,New York,India
4603,1201,2024-08-18,processing,Mumbai,USA
4604,784,2024-08-08,shipped,London,UK
4605,1301,2023-12-22,delivered,Toronto,USA
4606,1162,2023-08-06,delivered,London,Germany
4607,132,2024-04-10,delivered,New York,UK
4608,1068,2023-07-30,cancelled,Los Angeles,Germany
4609,1147,2023-06-22,delivered,New York,UK
4610,1160,2024-06-17,processing,Toronto,France
4611,1391,2023-01-30,delivered,London,France
4612,373,2023-03-11,processing,Berlin,Australia
4613,1150,2023-01-05,delivered,New York,Australia
4614,1463,2023-04-22,cancelled,Mumbai,Australia
4615,808,2023-02-20,processing,Paris,India
4616,744,2024-12-27,delivered,Los Angeles,Germany
4617,51,2023-07-30,shipped,Los Angeles,UK
4618,1161,2023-04-19,shipped,London,France
4619,1182,2023-06-25,processing,Berlin,USA
4620,56,2024-11-14,delivered,Toronto,Canada
4621,744,2024-01-15,delivered,Berlin,France
4622,428,2023-09-24,processing,Mumbai,India
4623,443,2024-09-29,shipped,London,France
4624,326,2023-10-16,delivered,Berlin,USA
4625,640,2023-09-02,shipped,London,France
4626,829,2023-06-01,delivered,Berlin,France
4627,80,2023-10-03,shipped,New York,France
4628,474,2023-08-20,delivered,Los Angeles,Australia
4629,377,2024-05-09,delivered,London,Australia
4630,919,2023-07-31,delivered,London,UK
4631,333,2024-02-26,delivered,Los Angeles,Australia
4632,1199,2023-02-18,delivered,Paris,France
4633,441,2023-05-20,delivered,Paris,Canada
4634,126,2023-10-25,delivered,Toronto,India
4635,219,2024-11-14,delivered,London,Australia
4636,948,2023-10-03,shipped,New York,UK
4637,278,2024-04-29,delivered,Berlin,India
4638,595,2023-07-06,delivered,New York,UK
4639,935,2023-04-03,delivered,London,Germany
4640,141,2023-02-12,processing,Toronto,France
4641,846,2023-08-11,shipped,Mumbai,India
4642,1008,2023-04-26,delivered,Mumbai,Canada
4643,877,2023-05-08,shipped,Mumbai,Canada
4644,110,2024-07-09,cancelled,London,Germany
4645,1076,2023-01-12,delivered,Mumbai,Canada
4646,613,2024-02-12,cancelled,Toronto,India
4647,713,2023-10-05,delivered,Los Angeles,UK
4648,1343,2024-01-05,delivered,Berlin,USA
4649,1223,2024-02-15,delivered,Mumbai,UK
4650,796,2023-08-17,delivered,Mumbai,Australia
4651,729,2023-08-04,delivered,Mumbai,USA
4652,1070,2024-06-19,delivered,New York,Canada
4653,505,2024-09-28,delivered,Toronto,France
4654,1041,2023-05-21,delivered,New York,India
4655,315,2023-03-13,delivered,Sydney,USA
4656,1460,2024-10-17,delivered,Los Angeles,UK
4657,1412,2023-09-13,delivered,London,UK
4658,77,2024-02-07,cancelled,Toronto,Australia
4659,978,2023-09-20,delivered,Berlin,UK
4660,899,2023-04-02,delivered,Sydney,India
4661,1395,2024-03-06,delivered,Toronto,India
4662,1189,2024-01-19,delivered,Paris,Australia
4663,1048,2023-05-29,delivered,London,UK
4664,712,2023-11-26,delivered,London,Germany
4665,1059,2024-08-04,shipped,Berlin,Canada
4666,854,2024-03-07,delivered,Berlin,France
4667,1485,2023-03-12,delivered,Los Angeles,Australia
4668,1162,2024-02-05,delivered,Sydney,Germany
4669,709,2024-05-27,shipped,Sydney,Canada
4670,265,2024-08-01,shipped,New York,India
4671,333,2024-04-04,delivered,Mumbai,Australia
4672,188,2023-04-22,delivered,Toronto,USA
4673,1087,2024-06-02,cancelled,Los Angeles,Germany
4674,820,2024-05-09,delivered,New York,Australia
